selection_view,target,target_scope,experiment_scope,dataset_scope,source_label,model_name,model_family,feature_group,pipeline,variant,control_type,is_control,preprocessing_method,preprocessing_algorithm,features_csv,lag_window,hidden_size,lr,epochs,patience,batch_size,rmse,mae,directional_accuracy,sharpe,n_rows,n_features,n_test_total,artifact_path,source_report_path,source_summary_path,selection_rule,note
,target_h1,h1,panel_preprocessing,sp500_constituent_panel,preprocessing_variants_best_models,hist_gbr,hist_gbr,G2_price_technical,,v5_iqrclip_log_cs_z,,False,v5_iqrclip_log_cs_z,Denoising: Per-symbol IQR clipping with k=2.5 | Normalization: Signed log1p normalization for heavy tails; Daily cross-sectional z-score normalization,data\processed\features\research_features_panel_pre_v5.csv,0,,,120,5,,0.0203890719782222,0.0140105848628391,0.5118161681513235,0.1009940337586254,2461082,17,188259,artifacts\models\preprocessing_variants\v5_iqrclip_log_cs_z\target_h1\target_h1\target_h1_G2_price_technical_hist_gbr_lag0_e120_p5.joblib,reports\preprocessing_variants\v5_iqrclip_log_cs_z\target_h1\model_family_results.csv,reports\preprocessing_variants\v5_iqrclip_log_cs_z\target_h1\summary.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h1,h1,panel_preprocessing,sp500_constituent_panel,preprocessing_variants_best_models,hist_gbr,hist_gbr,G1_price_only,,v3_rollmed_minmax,,False,v3_rollmed_minmax,"Denoising: Per-symbol rolling median denoising (window=5) | Normalization: Per-symbol min-max normalization to [-1, 1]",data\processed\features\research_features_panel_pre_v3.csv,0,,,120,5,,0.0203892619071989,0.0140102633547214,0.5114018453301037,0.1245623831209295,2461082,8,188259,artifacts\models\preprocessing_variants\v3_rollmed_minmax\target_h1\target_h1\target_h1_G1_price_only_hist_gbr_lag0_e120_p5.joblib,reports\preprocessing_variants\v3_rollmed_minmax\target_h1\model_family_results.csv,reports\preprocessing_variants\v3_rollmed_minmax\target_h1\summary.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h1,h1,panel_preprocessing,sp500_constituent_panel,preprocessing_variants_best_models,ridge,ridge,G3_plus_panel_breadth,,v5_iqrclip_log_cs_z,,False,v5_iqrclip_log_cs_z,Denoising: Per-symbol IQR clipping with k=2.5 | Normalization: Signed log1p normalization for heavy tails; Daily cross-sectional z-score normalization,data\processed\features\research_features_panel_pre_v5.csv,0,,,120,5,,0.0203898520447348,0.0140131995818053,0.508772488964671,0.0900174641089209,2461082,22,188259,artifacts\models\preprocessing_variants\v5_iqrclip_log_cs_z\target_h1\target_h1\target_h1_G3_plus_panel_breadth_ridge_lag0_e120_p5.joblib,reports\preprocessing_variants\v5_iqrclip_log_cs_z\target_h1\model_family_results.csv,reports\preprocessing_variants\v5_iqrclip_log_cs_z\target_h1\summary.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h1,h1,panel_preprocessing,sp500_constituent_panel,preprocessing_variants_best_models,hist_gbr,hist_gbr,G2_price_technical,,v3_rollmed_minmax,,False,v3_rollmed_minmax,"Denoising: Per-symbol rolling median denoising (window=5) | Normalization: Per-symbol min-max normalization to [-1, 1]",data\processed\features\research_features_panel_pre_v3.csv,0,,,120,5,,0.0203912932040654,0.0140110509686272,0.5106900599705725,0.1062694814678734,2461082,17,188259,artifacts\models\preprocessing_variants\v3_rollmed_minmax\target_h1\target_h1\target_h1_G2_price_technical_hist_gbr_lag0_e120_p5.joblib,reports\preprocessing_variants\v3_rollmed_minmax\target_h1\model_family_results.csv,reports\preprocessing_variants\v3_rollmed_minmax\target_h1\summary.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h1,h1,panel_preprocessing,sp500_constituent_panel,preprocessing_variants_best_models,hist_gbr,hist_gbr,G3_plus_panel_breadth,,v3_rollmed_minmax,,False,v3_rollmed_minmax,"Denoising: Per-symbol rolling median denoising (window=5) | Normalization: Per-symbol min-max normalization to [-1, 1]",data\processed\features\research_features_panel_pre_v3.csv,0,,,120,5,,0.0203924099651208,0.0140065251830642,0.5113381033576084,0.2154305260424821,2461082,22,188259,artifacts\models\preprocessing_variants\v3_rollmed_minmax\target_h1\target_h1\target_h1_G3_plus_panel_breadth_hist_gbr_lag0_e120_p5.joblib,reports\preprocessing_variants\v3_rollmed_minmax\target_h1\model_family_results.csv,reports\preprocessing_variants\v3_rollmed_minmax\target_h1\summary.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h1,h1,panel_preprocessing,sp500_constituent_panel,preprocessing_variants_best_models,ridge,ridge,G2_price_technical,,v2_ema_standardz,,False,v2_ema_standardz,Denoising: Per-symbol EMA smoothing (span=5) | Normalization: Per-symbol standard z-score using mean/std,data\processed\features\research_features_panel_pre_v2.csv,0,,,120,5,,0.0203935724533881,0.0140353161976371,0.5045177123006072,0.2446353779923392,2461082,17,188259,artifacts\models\preprocessing_variants\v2_ema_standardz\target_h1\target_h1\target_h1_G2_price_technical_ridge_lag0_e120_p5.joblib,reports\preprocessing_variants\v2_ema_standardz\target_h1\model_family_results.csv,reports\preprocessing_variants\v2_ema_standardz\target_h1\summary.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h1,h1,panel_preprocessing,sp500_constituent_panel,preprocessing_variants_best_models,hist_gbr,hist_gbr,G3_plus_panel_breadth,,v5_iqrclip_log_cs_z,,False,v5_iqrclip_log_cs_z,Denoising: Per-symbol IQR clipping with k=2.5 | Normalization: Signed log1p normalization for heavy tails; Daily cross-sectional z-score normalization,data\processed\features\research_features_panel_pre_v5.csv,0,,,120,5,,0.0203941221793898,0.0140173413911809,0.5096755002416883,0.0942651751864399,2461082,22,188259,artifacts\models\preprocessing_variants\v5_iqrclip_log_cs_z\target_h1\target_h1\target_h1_G3_plus_panel_breadth_hist_gbr_lag0_e120_p5.joblib,reports\preprocessing_variants\v5_iqrclip_log_cs_z\target_h1\model_family_results.csv,reports\preprocessing_variants\v5_iqrclip_log_cs_z\target_h1\summary.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h1,h1,panel_preprocessing,sp500_constituent_panel,preprocessing_variants_best_models,ridge,ridge,G1_price_only,,v1_winsor_robustz,,False,v1_winsor_robustz,Denoising: Per-symbol winsorization at 1st/99th percentiles | Normalization: Per-symbol robust z-score using median/IQR,data\processed\features\research_features_panel_pre_v1.csv,0,,,120,5,,0.0203956450144588,0.0140082577499422,0.5090911988271477,0.0627971437033515,2461082,8,188259,artifacts\models\preprocessing_variants\v1_winsor_robustz\target_h1\target_h1\target_h1_G1_price_only_ridge_lag0_e120_p5.joblib,reports\preprocessing_variants\v1_winsor_robustz\target_h1\model_family_results.csv,reports\preprocessing_variants\v1_winsor_robustz\target_h1\summary.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h1,h1,panel_preprocessing,sp500_constituent_panel,preprocessing_variants_best_models,ridge,ridge,G3_plus_panel_breadth,,v1_winsor_robustz,,False,v1_winsor_robustz,Denoising: Per-symbol winsorization at 1st/99th percentiles | Normalization: Per-symbol robust z-score using median/IQR,data\processed\features\research_features_panel_pre_v1.csv,0,,,120,5,,0.0203997412564766,0.0140184036661555,0.510185436021651,0.221085082805514,2461082,22,188259,artifacts\models\preprocessing_variants\v1_winsor_robustz\target_h1\target_h1\target_h1_G3_plus_panel_breadth_ridge_lag0_e120_p5.joblib,reports\preprocessing_variants\v1_winsor_robustz\target_h1\model_family_results.csv,reports\preprocessing_variants\v1_winsor_robustz\target_h1\summary.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h1,h1,panel_preprocessing,sp500_constituent_panel,preprocessing_variants_best_models,ridge,ridge,G2_price_technical,,v1_winsor_robustz,,False,v1_winsor_robustz,Denoising: Per-symbol winsorization at 1st/99th percentiles | Normalization: Per-symbol robust z-score using median/IQR,data\processed\features\research_features_panel_pre_v1.csv,0,,,120,5,,0.0204026734892077,0.0140202810619404,0.5069717782416777,0.1166670175096524,2461082,17,188259,artifacts\models\preprocessing_variants\v1_winsor_robustz\target_h1\target_h1\target_h1_G2_price_technical_ridge_lag0_e120_p5.joblib,reports\preprocessing_variants\v1_winsor_robustz\target_h1\model_family_results.csv,reports\preprocessing_variants\v1_winsor_robustz\target_h1\summary.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h1,h1,panel_preprocessing,sp500_constituent_panel,preprocessing_variants_best_models,hist_gbr,hist_gbr,G1_price_only,,v1_winsor_robustz,,False,v1_winsor_robustz,Denoising: Per-symbol winsorization at 1st/99th percentiles | Normalization: Per-symbol robust z-score using median/IQR,data\processed\features\research_features_panel_pre_v1.csv,0,,,120,5,,0.0204079982580563,0.0140163022171277,0.509383349534418,-0.0154391467873782,2461082,8,188259,artifacts\models\preprocessing_variants\v1_winsor_robustz\target_h1\target_h1\target_h1_G1_price_only_hist_gbr_lag0_e120_p5.joblib,reports\preprocessing_variants\v1_winsor_robustz\target_h1\model_family_results.csv,reports\preprocessing_variants\v1_winsor_robustz\target_h1\summary.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h1,h1,panel_preprocessing,sp500_constituent_panel,preprocessing_variants_best_models,hist_gbr,hist_gbr,G2_price_technical,,v1_winsor_robustz,,False,v1_winsor_robustz,Denoising: Per-symbol winsorization at 1st/99th percentiles | Normalization: Per-symbol robust z-score using median/IQR,data\processed\features\research_features_panel_pre_v1.csv,0,,,120,5,,0.0204280848251788,0.014026660721088,0.5096967475658535,0.0022993996755264,2461082,17,188259,artifacts\models\preprocessing_variants\v1_winsor_robustz\target_h1\target_h1\target_h1_G2_price_technical_hist_gbr_lag0_e120_p5.joblib,reports\preprocessing_variants\v1_winsor_robustz\target_h1\model_family_results.csv,reports\preprocessing_variants\v1_winsor_robustz\target_h1\summary.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h1,h1_sentiment,deep_daily_sentiment,sp500_index_daily_sentiment,deep_preprocessed_sentiment_h1_best_configs,PatchTST,PatchTST,G2_price_technical,,,,False,daily_preprocessed_finbert_sentiment,Daily price/technical/breadth features merged with FinBERT daily sentiment; deep sequence features are standardized within each train fold only.,,64,32.0,0.001,20,10,64.0,0.0095688626170158,0.0066857640631496,0.5423280423280423,1.4768150353213156,5282,17,378,artifacts\models\deep_preprocessed_sentiment\target_h1\target_h1_G2_price_technical_PatchTST_lag64_h32_lr0.001_e20_p10.pt,reports\deep_preprocessed_sentiment_h1_results_best_configs.csv,reports\deep_preprocessed_sentiment_h1_summary.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h1,h1_sentiment,deep_daily_sentiment,sp500_index_daily_sentiment,deep_preprocessed_sentiment_h1_best_configs,LSTM,LSTM,G3_plus_breadth,,,,False,daily_preprocessed_finbert_sentiment,Daily price/technical/breadth features merged with FinBERT daily sentiment; deep sequence features are standardized within each train fold only.,,64,32.0,0.001,20,10,64.0,0.0096121095120906,0.0067340228706598,0.5370370370370371,1.8882671183127933,5282,22,378,artifacts\models\deep_preprocessed_sentiment\target_h1\target_h1_G3_plus_breadth_LSTM_lag64_h32_lr0.001_e20_p10.pt,reports\deep_preprocessed_sentiment_h1_results_best_configs.csv,reports\deep_preprocessed_sentiment_h1_summary.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h1,h1_sentiment,deep_daily_sentiment,sp500_index_daily_sentiment,deep_preprocessed_sentiment_h1_best_configs,TFT,TFT,G3_plus_breadth,,,,False,daily_preprocessed_finbert_sentiment,Daily price/technical/breadth features merged with FinBERT daily sentiment; deep sequence features are standardized within each train fold only.,,64,32.0,0.001,20,10,64.0,0.0096337217837572,0.0066932933405041,0.5,0.0708031809160483,5282,22,378,artifacts\models\deep_preprocessed_sentiment\target_h1\target_h1_G3_plus_breadth_TFT_lag64_h32_lr0.001_e20_p10.pt,reports\deep_preprocessed_sentiment_h1_results_best_configs.csv,reports\deep_preprocessed_sentiment_h1_summary.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h1,h1_sentiment,deep_daily_sentiment,sp500_index_daily_sentiment,deep_preprocessed_sentiment_h1_best_configs,TFT,TFT,G1_price_only,,,,False,daily_preprocessed_finbert_sentiment,Daily price/technical/breadth features merged with FinBERT daily sentiment; deep sequence features are standardized within each train fold only.,,64,32.0,0.001,20,10,64.0,0.0096451193094253,0.0067118490114808,0.5,-0.2544064820504491,5282,8,378,artifacts\models\deep_preprocessed_sentiment\target_h1\target_h1_G1_price_only_TFT_lag64_h32_lr0.001_e20_p10.pt,reports\deep_preprocessed_sentiment_h1_results_best_configs.csv,reports\deep_preprocessed_sentiment_h1_summary.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h1,h1_sentiment,deep_daily_sentiment,sp500_index_daily_sentiment,deep_preprocessed_sentiment_h1_best_configs,LSTM,LSTM,G1_price_only,,,,False,daily_preprocessed_finbert_sentiment,Daily price/technical/breadth features merged with FinBERT daily sentiment; deep sequence features are standardized within each train fold only.,,64,32.0,0.001,20,10,64.0,0.0097503568977117,0.0067561473697423,0.5264550264550265,-0.1417220069343647,5282,8,378,artifacts\models\deep_preprocessed_sentiment\target_h1\target_h1_G1_price_only_LSTM_lag64_h32_lr0.001_e20_p10.pt,reports\deep_preprocessed_sentiment_h1_results_best_configs.csv,reports\deep_preprocessed_sentiment_h1_summary.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h1,h1_sentiment,deep_daily_sentiment,sp500_index_daily_sentiment,deep_preprocessed_sentiment_h1_best_configs,TFT,TFT,G2_price_technical,,,,False,daily_preprocessed_finbert_sentiment,Daily price/technical/breadth features merged with FinBERT daily sentiment; deep sequence features are standardized within each train fold only.,,64,32.0,0.001,20,10,64.0,0.0097714895382523,0.0066764000803232,0.5343915343915344,-0.5087135860729877,5282,17,378,artifacts\models\deep_preprocessed_sentiment\target_h1\target_h1_G2_price_technical_TFT_lag64_h32_lr0.001_e20_p10.pt,reports\deep_preprocessed_sentiment_h1_results_best_configs.csv,reports\deep_preprocessed_sentiment_h1_summary.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h1,h1_sentiment,deep_daily_sentiment,sp500_index_daily_sentiment,deep_preprocessed_sentiment_h1_best_configs,PatchTST,PatchTST,G1_price_only,,,,False,daily_preprocessed_finbert_sentiment,Daily price/technical/breadth features merged with FinBERT daily sentiment; deep sequence features are standardized within each train fold only.,,64,32.0,0.001,20,10,64.0,0.0098071657121181,0.0067876707762479,0.5105820105820106,0.0013325170102786,5282,8,378,artifacts\models\deep_preprocessed_sentiment\target_h1\target_h1_G1_price_only_PatchTST_lag64_h32_lr0.001_e20_p10.pt,reports\deep_preprocessed_sentiment_h1_results_best_configs.csv,reports\deep_preprocessed_sentiment_h1_summary.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h1,h1_sentiment,deep_daily_sentiment,sp500_index_daily_sentiment,deep_preprocessed_sentiment_h1_best_configs,LSTM,LSTM,G2_price_technical,,,,False,daily_preprocessed_finbert_sentiment,Daily price/technical/breadth features merged with FinBERT daily sentiment; deep sequence features are standardized within each train fold only.,,64,32.0,0.001,20,10,64.0,0.0098369680345058,0.0069031524471938,0.4867724867724867,-0.5918050875411854,5282,17,378,artifacts\models\deep_preprocessed_sentiment\target_h1\target_h1_G2_price_technical_LSTM_lag64_h32_lr0.001_e20_p10.pt,reports\deep_preprocessed_sentiment_h1_results_best_configs.csv,reports\deep_preprocessed_sentiment_h1_summary.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h1,h1_sentiment,deep_daily_sentiment,sp500_index_daily_sentiment,deep_preprocessed_sentiment_h1_best_configs,FEDformer,FEDformer,G2_price_technical,,,,False,daily_preprocessed_finbert_sentiment,Daily price/technical/breadth features merged with FinBERT daily sentiment; deep sequence features are standardized within each train fold only.,,64,32.0,0.001,20,10,64.0,0.0098372874781489,0.006944119464606,0.4947089947089947,-0.0693859394364832,5282,17,378,artifacts\models\deep_preprocessed_sentiment\target_h1\target_h1_G2_price_technical_FEDformer_lag64_h32_lr0.001_e20_p10.pt,reports\deep_preprocessed_sentiment_h1_results_best_configs.csv,reports\deep_preprocessed_sentiment_h1_summary.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h1,h1_sentiment,deep_daily_sentiment,sp500_index_daily_sentiment,deep_preprocessed_sentiment_h1_best_configs,GRU,GRU,G2_price_technical,,,,False,daily_preprocessed_finbert_sentiment,Daily price/technical/breadth features merged with FinBERT daily sentiment; deep sequence features are standardized within each train fold only.,,64,32.0,0.001,20,10,64.0,0.009920448064804,0.0069667580537498,0.5185185185185185,0.4097115035050374,5282,17,378,artifacts\models\deep_preprocessed_sentiment\target_h1\target_h1_G2_price_technical_GRU_lag64_h32_lr0.001_e20_p10.pt,reports\deep_preprocessed_sentiment_h1_results_best_configs.csv,reports\deep_preprocessed_sentiment_h1_summary.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h1,h1_sentiment,deep_daily_sentiment,sp500_index_daily_sentiment,deep_preprocessed_sentiment_h1_best_configs,GRU,GRU,G1_price_only,,,,False,daily_preprocessed_finbert_sentiment,Daily price/technical/breadth features merged with FinBERT daily sentiment; deep sequence features are standardized within each train fold only.,,64,32.0,0.001,20,10,64.0,0.00995868537575,0.0069113662466406,0.5079365079365079,-0.3731179610448217,5282,8,378,artifacts\models\deep_preprocessed_sentiment\target_h1\target_h1_G1_price_only_GRU_lag64_h32_lr0.001_e20_p10.pt,reports\deep_preprocessed_sentiment_h1_results_best_configs.csv,reports\deep_preprocessed_sentiment_h1_summary.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h1,h1_sentiment,deep_daily_sentiment,sp500_index_daily_sentiment,deep_preprocessed_sentiment_h1_best_configs,PatchTST,PatchTST,G3_plus_breadth,,,,False,daily_preprocessed_finbert_sentiment,Daily price/technical/breadth features merged with FinBERT daily sentiment; deep sequence features are standardized within each train fold only.,,64,32.0,0.001,20,10,64.0,0.0100019993260502,0.0069859167560935,0.5264550264550265,0.915172694216359,5282,22,378,artifacts\models\deep_preprocessed_sentiment\target_h1\target_h1_G3_plus_breadth_PatchTST_lag64_h32_lr0.001_e20_p10.pt,reports\deep_preprocessed_sentiment_h1_results_best_configs.csv,reports\deep_preprocessed_sentiment_h1_summary.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h1,h1_sentiment,deep_daily_sentiment,sp500_index_daily_sentiment,deep_preprocessed_sentiment_h1_best_configs,Informer,Informer,G2_price_technical,,,,False,daily_preprocessed_finbert_sentiment,Daily price/technical/breadth features merged with FinBERT daily sentiment; deep sequence features are standardized within each train fold only.,,64,32.0,0.001,20,10,64.0,0.0100428154692053,0.0070426743477582,0.5185185185185185,0.1610650977840292,5282,17,378,artifacts\models\deep_preprocessed_sentiment\target_h1\target_h1_G2_price_technical_Informer_lag64_h32_lr0.001_e20_p10.pt,reports\deep_preprocessed_sentiment_h1_results_best_configs.csv,reports\deep_preprocessed_sentiment_h1_summary.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h1,h1_sentiment,deep_daily_sentiment,sp500_index_daily_sentiment,deep_preprocessed_sentiment_h1_best_configs,GRU,GRU,G3_plus_breadth,,,,False,daily_preprocessed_finbert_sentiment,Daily price/technical/breadth features merged with FinBERT daily sentiment; deep sequence features are standardized within each train fold only.,,64,32.0,0.001,20,10,64.0,0.0101329963654279,0.0072866128757596,0.4629629629629629,-0.8451718464121893,5282,22,378,artifacts\models\deep_preprocessed_sentiment\target_h1\target_h1_G3_plus_breadth_GRU_lag64_h32_lr0.001_e20_p10.pt,reports\deep_preprocessed_sentiment_h1_results_best_configs.csv,reports\deep_preprocessed_sentiment_h1_summary.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h1,h1_sentiment,deep_daily_sentiment,sp500_index_daily_sentiment,deep_preprocessed_sentiment_h1_best_configs,Informer,Informer,G4_price_plus_sentiment,,,,False,daily_preprocessed_finbert_sentiment,Daily price/technical/breadth features merged with FinBERT daily sentiment; deep sequence features are standardized within each train fold only.,,64,32.0,0.001,20,10,64.0,0.010246486403048,0.0071553620509803,0.5291005291005291,1.0134562711634636,5282,34,378,artifacts\models\deep_preprocessed_sentiment\target_h1\target_h1_G4_price_plus_sentiment_Informer_lag64_h32_lr0.001_e20_p10.pt,reports\deep_preprocessed_sentiment_h1_results_best_configs.csv,reports\deep_preprocessed_sentiment_h1_summary.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h1,h1_sentiment,deep_daily_sentiment,sp500_index_daily_sentiment,deep_preprocessed_sentiment_h1_best_configs,Informer,Informer,G3_plus_breadth,,,,False,daily_preprocessed_finbert_sentiment,Daily price/technical/breadth features merged with FinBERT daily sentiment; deep sequence features are standardized within each train fold only.,,64,32.0,0.001,20,10,64.0,0.0103859174996614,0.0075847604312002,0.4656084656084656,-0.8697454345679374,5282,22,378,artifacts\models\deep_preprocessed_sentiment\target_h1\target_h1_G3_plus_breadth_Informer_lag64_h32_lr0.001_e20_p10.pt,reports\deep_preprocessed_sentiment_h1_results_best_configs.csv,reports\deep_preprocessed_sentiment_h1_summary.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h1,h1_sentiment,deep_daily_sentiment,sp500_index_daily_sentiment,deep_preprocessed_sentiment_h1_best_configs,PatchTST,PatchTST,G4_price_plus_sentiment,,,,False,daily_preprocessed_finbert_sentiment,Daily price/technical/breadth features merged with FinBERT daily sentiment; deep sequence features are standardized within each train fold only.,,64,32.0,0.001,20,10,64.0,0.0103909987956285,0.0071354815736413,0.5,0.37217987756507,5282,34,378,artifacts\models\deep_preprocessed_sentiment\target_h1\target_h1_G4_price_plus_sentiment_PatchTST_lag64_h32_lr0.001_e20_p10.pt,reports\deep_preprocessed_sentiment_h1_results_best_configs.csv,reports\deep_preprocessed_sentiment_h1_summary.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h1,h1_sentiment,deep_daily_sentiment,sp500_index_daily_sentiment,deep_preprocessed_sentiment_h1_best_configs,FEDformer,FEDformer,G3_plus_breadth,,,,False,daily_preprocessed_finbert_sentiment,Daily price/technical/breadth features merged with FinBERT daily sentiment; deep sequence features are standardized within each train fold only.,,64,32.0,0.001,20,10,64.0,0.0104330666363239,0.0075099756941199,0.4708994708994709,-0.2136859378579993,5282,22,378,artifacts\models\deep_preprocessed_sentiment\target_h1\target_h1_G3_plus_breadth_FEDformer_lag64_h32_lr0.001_e20_p10.pt,reports\deep_preprocessed_sentiment_h1_results_best_configs.csv,reports\deep_preprocessed_sentiment_h1_summary.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h1,h1_sentiment,deep_daily_sentiment,sp500_index_daily_sentiment,deep_preprocessed_sentiment_h1_best_configs,LSTM,LSTM,G4_price_plus_sentiment,,,,False,daily_preprocessed_finbert_sentiment,Daily price/technical/breadth features merged with FinBERT daily sentiment; deep sequence features are standardized within each train fold only.,,64,32.0,0.001,20,10,64.0,0.0105842920020222,0.0074727213941514,0.4761904761904761,-0.2482839123744906,5282,34,378,artifacts\models\deep_preprocessed_sentiment\target_h1\target_h1_G4_price_plus_sentiment_LSTM_lag64_h32_lr0.001_e20_p10.pt,reports\deep_preprocessed_sentiment_h1_results_best_configs.csv,reports\deep_preprocessed_sentiment_h1_summary.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h1,h1_sentiment,deep_daily_sentiment,sp500_index_daily_sentiment,deep_preprocessed_sentiment_h1_best_configs,Informer,Informer,G1_price_only,,,,False,daily_preprocessed_finbert_sentiment,Daily price/technical/breadth features merged with FinBERT daily sentiment; deep sequence features are standardized within each train fold only.,,64,32.0,0.001,20,10,64.0,0.0106328139081597,0.0077594560571014,0.4788359788359788,-1.061930572115387,5282,8,378,artifacts\models\deep_preprocessed_sentiment\target_h1\target_h1_G1_price_only_Informer_lag64_h32_lr0.001_e20_p10.pt,reports\deep_preprocessed_sentiment_h1_results_best_configs.csv,reports\deep_preprocessed_sentiment_h1_summary.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h1,h1_sentiment,deep_daily_sentiment,sp500_index_daily_sentiment,deep_preprocessed_sentiment_h1_best_configs,TFT,TFT,G4_price_plus_sentiment,,,,False,daily_preprocessed_finbert_sentiment,Daily price/technical/breadth features merged with FinBERT daily sentiment; deep sequence features are standardized within each train fold only.,,64,32.0,0.001,20,10,64.0,0.0107152238488197,0.0073696179315447,0.5264550264550265,0.5395263458129327,5282,34,378,artifacts\models\deep_preprocessed_sentiment\target_h1\target_h1_G4_price_plus_sentiment_TFT_lag64_h32_lr0.001_e20_p10.pt,reports\deep_preprocessed_sentiment_h1_results_best_configs.csv,reports\deep_preprocessed_sentiment_h1_summary.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h1,h1_sentiment,deep_daily_sentiment,sp500_index_daily_sentiment,deep_preprocessed_sentiment_h1_lstm_targeted_tune,LSTM,LSTM,G1_price_only,,,,False,daily_preprocessed_finbert_sentiment,Daily price/technical/breadth features merged with FinBERT daily sentiment; targeted LSTM tune; sequence features are standardized within each train fold only.,,64,64.0,0.001,20,15,64.0,0.0108735896646976,0.0069646253250539,0.5396825396825397,0.6097045119745552,5286,8,378,artifacts\models\deep_preprocessed_sentiment\target_h1\target_h1_G1_price_only_LSTM_lag64_h64_lr0.001_e20_p15.pt,reports\deep_preprocessed_sentiment_h1_lstm_targeted_tune_results_best_configs.csv,reports\deep_preprocessed_sentiment_h1_lstm_targeted_tune_summary.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h1,h1_sentiment,deep_daily_sentiment,sp500_index_daily_sentiment,deep_preprocessed_sentiment_h1_gru_targeted_tune,GRU,GRU,G1_price_only,,,,False,daily_preprocessed_finbert_sentiment,Daily price/technical/breadth features merged with FinBERT daily sentiment; targeted GRU tune; sequence features are standardized within each train fold only.,,64,64.0,0.001,20,15,64.0,0.0109457271173596,0.0071600936353206,0.5158730158730159,0.5860194416114126,5286,8,378,artifacts\models\deep_preprocessed_sentiment\target_h1\target_h1_G1_price_only_GRU_lag64_h64_lr0.001_e20_p15.pt,reports\deep_preprocessed_sentiment_h1_gru_targeted_tune_results_best_configs.csv,reports\deep_preprocessed_sentiment_h1_gru_targeted_tune_summary.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h1,h1_sentiment,deep_daily_sentiment,sp500_index_daily_sentiment,deep_preprocessed_sentiment_h1_gru_targeted_tune,GRU,GRU,G4_price_plus_sentiment,,,,False,daily_preprocessed_finbert_sentiment,Daily price/technical/breadth features merged with FinBERT daily sentiment; targeted GRU tune; sequence features are standardized within each train fold only.,,64,32.0,0.001,40,15,64.0,0.0110379410907626,0.0073547670617699,0.5185185185185185,0.631205195303531,5286,36,378,artifacts\models\deep_preprocessed_sentiment\target_h1\target_h1_G4_price_plus_sentiment_GRU_lag64_h32_lr0.001_e40_p15.pt,reports\deep_preprocessed_sentiment_h1_gru_targeted_tune_results_best_configs.csv,reports\deep_preprocessed_sentiment_h1_gru_targeted_tune_summary.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
